Timestamp,Coordinates,ID Number,3months
2021-09-02,"[42.61847607550206, -119.27999585391078]",473150905.838878,2021-06-02
2018-11-15,"[43.60626104087026, -124.35356872314816]",473107573.138133,2018-08-15
2021-11-11,"[42.56007273243537, -118.30977353006115]",473064240.437389,2021-08-11
2019-07-14,"[46.16646201952065, -117.43568140926726]",473020907.736644,2019-04-14
2017-08-07,"[44.1691706471317, -123.44016330318853]",472977575.035899,2017-05-07
2019-10-22,"[43.844635289010434, -120.17922809909543]",472934242.335155,2019-07-22
2021-08-15,"[44.085939839585976, -120.5808210668652]",472890909.63441,2021-05-15
2017-09-06,"[43.73095393006556, -120.56748499880085]",472847576.933666,2017-06-06
2017-07-22,"[45.65270289801019, -123.73331199152746]",472804244.232921,2017-04-22
2018-07-05,"[44.394981985258575, -118.55735510496683]",472760911.532176,2018-04-05
2019-09-25,"[45.93473315673054, -123.39646363933491]",472717578.831432,2019-06-25
2019-11-02,"[42.692040013232265, -116.94376024584706]",472674246.130687,2019-08-02
2017-10-24,"[42.8657644944767, -119.4070940121703]",472630913.429942,2017-07-24
2019-07-28,"[42.73006274405552, -117.7849732178018]",472587580.729198,2019-04-28
2017-08-18,"[44.70959049213495, -117.87063497719622]",472544248.028453,2017-05-18
2017-09-08,"[45.11527058158156, -118.49049823466235]",472500915.327709,2017-06-08
2019-11-03,"[44.51161521873759, -116.78872274027498]",472457582.626964,2019-08-03
2021-10-05,"[44.48312754165181, -120.50432467401761]",472414249.926219,2021-07-05
2021-07-26,"[45.75825695262473, -119.39799935979376]",472370917.225475,2021-04-26
2021-09-28,"[45.69780136068586, -120.2725124677752]",472327584.52473,2021-06-28
2017-11-09,"[45.45265955029018, -120.27010602153987]",472284251.823985,2017-08-09
2020-10-12,"[43.47683287080488, -122.9031731679051]",472240919.123241,2020-07-12
2018-07-04,"[45.55537506978518, -120.46983570141732]",472197586.422496,2018-04-04
2018-08-08,"[43.8036008948242, -121.34775459325935]",472154253.721752,2018-05-08
2021-11-04,"[45.850720927251636, -119.31617434695544]",472110921.021007,2021-08-04
2018-07-23,"[44.69939669454456, -116.75659881178167]",472067588.320262,2018-04-23
2020-08-20,"[43.5704441356201, -119.16782734288793]",472024255.619518,2020-05-20
2018-11-16,"[43.74020417119705, -124.44199588152223]",471980922.918773,2018-08-16
2017-08-07,"[44.202017619905945, -120.23034330564073]",471937590.218028,2017-05-07
2019-08-20,"[45.370265658323696, -123.83971299426241]",471894257.517284,2019-05-20
2021-11-24,"[43.21551024226068, -116.96793095561553]",471850924.816539,2021-08-24
2017-10-13,"[44.90906120035387, -120.90470985700372]",471807592.115795,2017-07-13
2019-09-01,"[42.77542977635198, -117.79864639008599]",471764259.41505,2019-06-01
2019-09-04,"[42.6310952986612, -122.49457296860679]",471720926.714305,2019-06-04
2019-10-05,"[42.540906324592235, -123.02316911359087]",471677594.013561,2019-07-05
2018-07-19,"[46.25110096057093, -124.31325456946261]",471634261.312816,2018-04-19
2019-09-27,"[43.384302353396606, -117.57372664707503]",471590928.612071,2019-06-27
2017-11-28,"[43.90208494564086, -122.7817532756484]",471547595.911327,2017-08-28
2020-10-03,"[42.208150294284245, -122.7850832118776]",471504263.210582,2020-07-03
2017-07-25,"[43.954782908948275, -120.47942044485306]",471460930.509838,2017-04-25
2019-10-15,"[44.63746109226707, -120.34186870243472]",471417597.809093,2019-07-15
2019-09-23,"[42.66282809099265, -119.31594086741137]",471374265.108348,2019-06-23
2020-07-12,"[42.3833649451757, -120.65802366528692]",471330932.407604,2020-04-12
2021-07-20,"[43.99354465734875, -117.24393894054072]",471287599.706859,2021-04-20
2018-09-23,"[45.14961806509177, -120.38813314149873]",471244267.006115,2018-06-23
2019-10-28,"[44.98690433499469, -121.4731424286948]",471200934.30537,2019-07-28
2018-08-12,"[45.89055691331223, -117.83613506049682]",471157601.604625,2018-05-12
2020-11-12,"[44.036536312477466, -120.01056887242252]",471114268.903881,2020-08-12
2021-07-24,"[45.09008261189356, -123.28008701699159]",471070936.203136,2021-04-24
2017-10-22,"[44.242551305147714, -122.47874388593449]",471027603.502391,2017-07-22
2021-09-26,"[42.131076640833165, -121.05447862073736]",470984270.801647,2021-06-26
2017-09-18,"[42.18289303976093, -121.50731343264786]",470940938.100902,2017-06-18
2019-09-22,"[44.294739259677705, -122.05503393707546]",470897605.400158,2019-06-22
2018-10-10,"[45.96524606642077, -120.17080082427775]",470854272.699413,2018-07-10
2018-11-07,"[44.01983541033945, -118.86200067874205]",470810939.998668,2018-08-07
2021-09-07,"[45.8437138020863, -117.57050735173411]",470767607.297924,2021-06-07
2020-09-02,"[44.387369944513466, -120.87362524780137]",470724274.597179,2020-06-02
2019-10-18,"[44.772583993915035, -124.35409575150932]",470680941.896434,2019-07-18
2019-11-02,"[44.922628541157664, -116.5700584060606]",470637609.19569,2019-08-02
2019-09-26,"[44.717262568316926, -123.43662302343536]",470594276.494945,2019-06-26
2021-11-04,"[43.1639644810423, -120.86822992278707]",470550943.794201,2021-08-04
2021-11-21,"[42.983316243616336, -119.04959819204296]",470507611.093456,2021-08-21
2019-08-29,"[43.5047091542741, -123.32140636922378]",470464278.392711,2019-05-29
2018-08-20,"[44.99694070911631, -123.6971831753847]",470420945.691967,2018-05-20
2021-08-01,"[45.877093228915534, -120.8841572849139]",470377612.991222,2021-05-01
2018-07-29,"[43.687111424462834, -116.80231843780076]",470334280.290477,2018-04-29
2019-08-28,"[42.18691127887813, -120.89561688122093]",470290947.589733,2019-05-28
2021-09-05,"[45.161036814389206, -120.78530668361934]",470247614.888988,2021-06-05
2019-08-09,"[43.94071303253837, -118.7731280477645]",470204282.188244,2019-05-09
2018-07-07,"[44.95938424753138, -121.86227073020179]",470160949.487499,2018-04-07
2021-08-23,"[43.7880166970898, -120.87801855066247]",470117616.786754,2021-05-23
2020-08-09,"[43.80107735755027, -117.14527366496206]",470074284.08601,2020-05-09
2019-10-25,"[45.421262575036934, -123.10927423897601]",470030951.385265,2019-07-25
2020-08-26,"[43.69639686516982, -119.1995188559352]",469987618.68452,2020-05-26
2017-10-21,"[46.166907699494686, -119.47323249162795]",469944285.983776,2017-07-21
2019-07-26,"[44.12852649114631, -121.89089518899148]",469900953.283031,2019-04-26
2019-07-26,"[42.997305888743206, -119.56206620332001]",469857620.582287,2019-04-26
2019-11-23,"[44.750333947394616, -124.03281928855431]",469814287.881542,2019-08-23
2019-10-09,"[42.328144251517216, -124.17336318004483]",469770955.180797,2019-07-09
2019-11-14,"[42.805831152158916, -123.31503955166694]",469727622.480053,2019-08-14
2017-07-10,"[44.13538256556035, -123.7547859950123]",469684289.779308,2017-04-10
2017-08-15,"[42.70746687169425, -123.56495913127262]",469640957.078564,2017-05-15
2019-11-25,"[45.417506755265705, -122.63181125084306]",469597624.377819,2019-08-25
2020-08-17,"[45.22730449635339, -123.00055099839734]",469554291.677074,2020-05-17
2020-10-02,"[44.00853080293405, -122.70425502591108]",469510958.97633,2020-07-02
2017-07-22,"[44.354558167276736, -119.940742248081]",469467626.275585,2017-04-22
2020-10-13,"[44.216158438698805, -117.29335742272377]",469424293.57484,2020-07-13
2020-08-05,"[43.85618786995018, -123.41906649006349]",469380960.874096,2020-05-05
2018-08-14,"[43.00457599426177, -117.88608625127043]",469337628.173351,2018-05-14
2017-10-02,"[44.954034387767386, -117.87062657633236]",469294295.472607,2017-07-02
2021-08-12,"[44.71687041713847, -116.97969231074316]",469250962.771862,2021-05-12
2017-07-29,"[43.65229473534088, -116.61622055914488]",469207630.071117,2017-04-29
2019-07-04,"[43.90607338280898, -119.9563106888814]",469164297.370373,2019-04-04
2021-08-05,"[44.30924496284916, -116.91897984642357]",469120964.669628,2021-05-05
2017-10-03,"[42.57804925292141, -123.53922135737393]",469077631.968883,2017-07-03
2017-07-01,"[44.2917912547217, -116.87425930595148]",469034299.268139,2017-04-01
2018-09-10,"[43.06350060611104, -124.05354470455035]",468990966.567394,2018-06-10
2020-08-16,"[43.96807403766918, -119.33606206016236]",468947633.86665,2020-05-16
2018-11-16,"[42.78881098921303, -124.46061149429904]",468904301.165905,2018-08-16
2019-10-06,"[45.15451025099102, -118.3357285787258]",468860968.46516,2019-07-06
2021-10-21,"[44.66647616613666, -123.000422920774]",468817635.764416,2021-07-21
2021-11-04,"[43.783792361787235, -119.15429702441374]",468774303.063671,2021-08-04
2017-08-06,"[46.08034442984014, -122.80266579301265]",468730970.362926,2017-05-06
2019-07-29,"[46.243038050728934, -117.51573034901229]",468687637.662182,2019-04-29
2018-07-10,"[45.851228586597955, -121.84120970856952]",468644304.961437,2018-04-10
2021-07-23,"[42.29812174820257, -120.81387415035847]",468600972.260693,2021-04-23
2017-11-15,"[42.684030859587196, -122.97169470475463]",468557639.559948,2017-08-15
2018-07-13,"[42.24316763925526, -119.37487886559721]",468514306.859203,2018-04-13
2021-07-24,"[42.00943023549462, -118.58780380938097]",468470974.158459,2021-04-24
2019-08-17,"[42.9134528037012, -123.17819241778798]",468427641.457714,2019-05-17
2018-10-05,"[42.216308431858614, -121.01599269028647]",468384308.756969,2018-07-05
2020-10-14,"[43.38005070592338, -123.34157747905536]",468340976.056225,2020-07-14
2019-07-08,"[44.015386490811885, -120.59945602624231]",468297643.35548,2019-04-08
2018-07-23,"[45.2409010898767, -118.5326186006927]",468254310.654736,2018-04-23
2018-10-17,"[42.73900727051153, -117.71119822224064]",468210977.953991,2018-07-17
2020-07-26,"[44.684310909191225, -119.00375703848765]",468167645.253246,2020-04-26
2021-11-19,"[44.38355085301308, -117.35386323726861]",468124312.552502,2021-08-19
2018-07-17,"[44.080015982547806, -117.76667644664887]",468080979.851757,2018-04-17
2018-09-19,"[44.27289590180561, -117.2509151094503]",468037647.151012,2018-06-19
2020-10-20,"[45.61983642881221, -118.55779045665764]",467994314.450268,2020-07-20
2017-10-22,"[45.63209428191008, -121.78996145921617]",467950981.749523,2017-07-22
2020-10-23,"[45.47658504175702, -122.8113062667774]",467907649.048779,2020-07-23
2020-07-06,"[45.669261420157625, -121.05179796531053]",467864316.348034,2020-04-06
2021-08-07,"[43.21362958656245, -121.76333027251724]",467820983.647289,2021-05-07
2019-08-21,"[42.55565752022143, -123.25361678120474]",467777650.946545,2019-05-21
2020-11-23,"[43.724713646894614, -120.28800107540214]",467734318.2458,2020-08-23
2020-08-02,"[42.75005635063201, -118.23427638806584]",467690985.545056,2020-05-02
2019-07-17,"[42.88769097133741, -123.94026366110243]",467647652.844311,2019-04-17
2020-07-08,"[42.84824270811937, -119.85189268918812]",467604320.143566,2020-04-08
2019-07-20,"[42.651928429874154, -123.06975989523883]",467560987.442822,2019-04-20
2018-10-20,"[42.68738622335251, -116.65422567866736]",467517654.742077,2018-07-20
2021-08-27,"[44.512849990224105, -122.07218141393479]",467474322.041332,2021-05-27
2019-10-20,"[45.97401209921275, -116.67831333229903]",467430989.340588,2019-07-20
2021-10-15,"[42.35024214609532, -120.53564958582551]",467387656.639843,2021-07-15
2017-09-20,"[42.6066516806516, -120.79756721827117]",467344323.939099,2017-06-20
2019-11-28,"[44.557694226526046, -118.15930864379285]",467300991.238354,2019-08-28
2017-07-03,"[43.788333424084, -122.37885118402171]",467257658.537609,2017-04-03
2019-11-09,"[44.68307212488493, -121.45297237599067]",467214325.836865,2019-08-09
2021-07-18,"[43.335181753224134, -119.12404900595477]",467170993.13612,2021-04-18
2020-08-15,"[45.81966668855427, -119.74985595866258]",467127660.435375,2020-05-15
2021-10-18,"[44.99912537569869, -121.92399255473302]",467084327.734631,2021-07-18
2020-08-15,"[44.51597323004135, -122.81375313952078]",467040995.033886,2020-05-15
2017-09-26,"[42.948619951990665, -121.9274333482425]",466997662.333142,2017-06-26
2020-08-21,"[45.0399190130231, -121.30867675550897]",466954329.632397,2020-05-21
2019-09-17,"[42.19769991321314, -118.89602682723675]",466910996.931652,2019-06-17
2020-07-26,"[43.0496529986508, -123.28597042053468]",466867664.230908,2020-04-26
2021-07-07,"[42.17265398125487, -119.71477679083404]",466824331.530163,2021-04-07
2017-11-01,"[44.301020551552035, -118.38677843635101]",466780998.829418,2017-08-01
2018-10-04,"[43.291992002367294, -121.51104608022129]",466737666.128674,2018-07-04
2020-09-01,"[46.0931915710241, -124.0852843708798]",466694333.427929,2020-06-01
2021-08-13,"[42.71790026377066, -119.89548949607476]",466651000.727185,2021-05-13
2020-11-04,"[44.370493803516034, -122.80636083346134]",466607668.02644,2020-08-04
2021-08-08,"[43.17787340560383, -118.09637634274345]",466564335.325695,2021-05-08
2021-07-14,"[42.70491814420766, -119.42135917211228]",466521002.624951,2021-04-14
2017-09-27,"[45.58034445247164, -119.47629205518058]",466477669.924206,2017-06-27
2017-08-25,"[43.03489782710879, -121.83258728385594]",466434337.223461,2017-05-25
2018-09-07,"[45.190080235880465, -121.82100497074737]",466391004.522717,2018-06-07
2017-11-23,"[44.789698975361844, -119.95067798500504]",466347671.821972,2017-08-23
2018-07-07,"[42.039671356398536, -116.58247596670779]",466304339.121228,2018-04-07
2020-10-27,"[44.25269290282393, -118.78953797973388]",466261006.420483,2020-07-27
2020-10-21,"[45.67904029962037, -121.71693715805701]",466217673.719738,2020-07-21
2017-09-06,"[44.535424974544675, -119.19360926678557]",466174341.018994,2017-06-06
2020-11-03,"[43.59266181589894, -119.67669196512341]",466131008.318249,2020-08-03
2021-11-11,"[43.20092822792301, -122.1201283046125]",466087675.617505,2021-08-11
2019-10-04,"[43.38524681109969, -120.92156901457622]",466044342.91676,2019-07-04
2018-08-05,"[42.15283030245442, -119.21305489142796]",466001010.216015,2018-05-05
2019-10-27,"[44.89457449152984, -123.28736997823617]",465957677.515271,2019-07-27
2021-07-15,"[45.17472624411449, -116.93335221109793]",465914344.814526,2021-04-15
2018-10-28,"[44.498700314867264, -116.82488561275699]",465871012.113781,2018-07-28
2021-09-02,"[43.401279065626376, -118.38721864946038]",465827679.413037,2021-06-02
2020-09-01,"[44.58029506549562, -116.66330441779823]",465784346.712292,2020-06-01
2018-09-04,"[45.374490347076865, -119.62405152691787]",465741014.011548,2018-06-04
2019-11-21,"[43.559702348809424, -122.94041058108937]",465697681.310803,2019-08-21
2021-10-18,"[43.516742429557354, -119.7594524005404]",465654348.610058,2021-07-18
2017-07-25,"[44.85581432560356, -123.13893202073463]",465611015.909314,2017-04-25
2021-09-11,"[46.27796199422636, -117.02009595076397]",465567683.208569,2021-06-11
2020-09-27,"[42.76893092319525, -122.0027947785467]",465524350.507824,2020-06-27
2017-09-14,"[43.44658106510055, -120.59845810111234]",465481017.80708,2017-06-14
2019-09-19,"[45.50372134676926, -122.89244340898112]",465437685.106335,2019-06-19
2020-09-25,"[43.62717156721345, -120.24855364904403]",465394352.405591,2020-06-25
2020-07-02,"[44.50312858154368, -117.30445840517488]",465351019.704846,2020-04-02
2019-07-14,"[44.11777382605504, -121.62994278918922]",465307687.004101,2019-04-14
2020-07-23,"[44.748861375981164, -122.90958363889305]",465264354.303357,2020-04-23
2018-08-13,"[42.95797903785514, -117.503538813527]",465221021.602612,2018-05-13
2018-07-28,"[45.785579211489384, -119.5619147766291]",465177688.901867,2018-04-28
2020-07-04,"[45.165625808549564, -118.94535536270928]",465134356.201123,2020-04-04
2019-08-19,"[43.86049274769093, -117.25653450560937]",465091023.500378,2019-05-19
2019-10-03,"[43.4396284288037, -119.15405153121476]",465047690.799634,2019-07-03
2020-10-19,"[42.0971526111178, -117.09123066068817]",465004358.098889,2020-07-19
2017-11-11,"[45.20462583543826, -122.29613381077368]",464961025.398144,2017-08-11
2020-10-28,"[44.72826582856849, -124.07889232832268]",464917692.6974,2020-07-28
2021-11-02,"[45.5973403887716, -116.54760211995679]",464874359.996655,2021-08-02
2017-09-12,"[44.00854711122833, -118.95004453410549]",464831027.29591,2017-06-12
2019-08-13,"[45.26232375768418, -116.75911842443342]",464787694.595166,2019-05-13
2021-09-27,"[42.57509641796359, -117.9538172050282]",464744361.894421,2021-06-27
2018-11-01,"[42.725426092145916, -117.11294334689612]",464701029.193677,2018-08-01
2017-09-15,"[43.94192728546643, -120.26642294485058]",464657696.492932,2017-06-15
2020-11-20,"[44.99271354177304, -122.99791193268392]",464614363.792187,2020-08-20
2020-08-27,"[44.731647401689074, -118.79356887577848]",464571031.091443,2020-05-27
2017-11-28,"[43.85606963710228, -123.87166812995692]",464527698.390698,2017-08-28
2021-08-06,"[42.82960088404821, -120.38318938655566]",464484365.689954,2021-05-06
2018-07-13,"[44.293976308993386, -117.24887575496939]",464441032.989209,2018-04-13
2017-08-02,"[44.80921118045211, -119.28266265782335]",464397700.288464,2017-05-02
2020-10-03,"[45.93546511258136, -122.11361224924205]",464354367.58772,2020-07-03
2021-11-17,"[43.980408943212325, -118.85243574530296]",464311034.886975,2021-08-17
2018-11-20,"[42.39837163681309, -121.09133688235761]",464267702.18623,2018-08-20
2017-07-04,"[44.808781143609245, -123.92443392772347]",464224369.485486,2017-04-04
2020-07-08,"[42.83915983966705, -124.50014716863858]",464181036.784741,2020-04-08
2020-09-15,"[45.2046758715437, -122.52074517089356]",464137704.083997,2020-06-15
2017-07-20,"[43.72569598425068, -122.38802928961707]",464094371.383252,2017-04-20
2021-09-22,"[42.74800848777815, -120.32797506911731]",464051038.682507,2021-06-22
2021-07-01,"[43.866131439394344, -116.88869173103556]",464007705.981763,2021-04-01
2017-07-03,"[43.58432172870492, -117.7770746560573]",463964373.281018,2017-04-03
2017-11-17,"[46.01144909656714, -123.66942009090332]",463921040.580273,2017-08-17
2021-08-05,"[45.019861138541096, -117.10808532693915]",463877707.879529,2021-05-05
2017-08-12,"[43.28091400499694, -121.32910287437491]",463834375.178784,2017-05-12
2021-11-11,"[45.87296912996303, -123.41274143131986]",463791042.47804,2021-08-11
2021-11-17,"[42.89612416157121, -121.38553019323454]",463747709.777295,2021-08-17
2021-08-29,"[44.18257644388219, -118.12907155098807]",463704377.07655,2021-05-29
2021-07-16,"[42.3814804228908, -120.46558349181517]",463661044.375806,2021-04-16
2017-07-20,"[42.49245464819881, -116.63530794920004]",463617711.675061,2017-04-20
2020-10-06,"[44.97035645527767, -119.85413781708311]",463574378.974316,2020-07-06
2019-11-17,"[44.90518113521061, -116.96234619018722]",463531046.273572,2019-08-17
2019-10-02,"[42.59297418048717, -117.18281782693025]",463487713.572827,2019-07-02
2017-10-18,"[42.6772986364468, -119.15415958061024]",463444380.872083,2017-07-18
2021-09-24,"[43.00332524860917, -123.87087815103139]",463401048.171338,2021-06-24
2017-09-03,"[45.25662549731949, -123.40063831348785]",463357715.470593,2017-06-03
2018-11-17,"[45.84621925365337, -117.5459986953321]",463314382.769849,2018-08-17
2019-07-23,"[45.612942812186375, -118.09307503558497]",463271050.069104,2019-04-23
2017-09-09,"[42.91612869429241, -120.65409382277551]",463227717.368359,2017-06-09
2018-07-27,"[42.98435169525339, -121.59907297459671]",463184384.667615,2018-04-27
2017-07-16,"[45.07204712166493, -121.28287654209967]",463141051.96687,2017-04-16
2019-09-19,"[42.83719875909378, -123.06007062765619]",463097719.266126,2019-06-19
2020-11-01,"[44.2313775252117, -119.62448633228786]",463054386.565381,2020-08-01
2021-08-03,"[44.29141594772653, -121.74809245011328]",463011053.864636,2021-05-03
2020-07-07,"[43.423566339882676, -120.29946210124811]",462967721.163892,2020-04-07
2021-07-27,"[45.945149666533524, -117.73202141364892]",462924388.463147,2021-04-27
2019-07-29,"[42.26214267243888, -119.53130969341922]",462881055.762402,2019-04-29
2018-09-09,"[45.12061708708873, -120.86135127563904]",462837723.061658,2018-06-09
2018-11-06,"[46.17239131002322, -124.52471632798456]",462794390.360913,2018-08-06
2019-07-20,"[44.38169088528431, -121.82612627021618]",462751057.660169,2019-04-20
2020-09-16,"[43.67671759810511, -118.55550419288765]",462707724.959424,2020-06-16
2018-09-18,"[44.51211399673054, -120.10871168037967]",462664392.258679,2018-06-18
2019-09-12,"[43.523948754186875, -116.63972136413857]",462621059.557935,2019-06-12
2018-11-01,"[42.91038651017701, -118.46049142349308]",462577726.85719,2018-08-01
2018-07-21,"[43.25484966351411, -120.54160616274383]",462534394.156446,2018-04-21
2017-09-21,"[43.52787223171744, -118.87952005489622]",462491061.455701,2017-06-21
2020-11-19,"[44.299526253414804, -119.74530222320469]",462447728.754956,2020-08-19
2018-10-27,"[44.42727218812729, -117.12807984978038]",462404396.054212,2018-07-27
2021-09-03,"[43.24986036224381, -120.37430221010811]",462361063.353467,2021-06-03
2020-07-26,"[43.26644274760434, -120.47940602611759]",462317730.652722,2020-04-26
2018-07-04,"[42.43907060700037, -121.50094434614402]",462274397.951978,2018-04-04
2018-08-03,"[42.90597576350035, -123.52498609039534]",462231065.251233,2018-05-03
2020-09-07,"[43.82926586083044, -122.49831350469698]",462187732.550489,2020-06-07
2018-10-19,"[45.14044877959016, -124.20897525062017]",462144399.849744,2018-07-19
2019-11-05,"[42.89140195425588, -119.57985172554339]",462101067.148999,2019-08-05
2020-07-22,"[45.6380961652642, -122.4550856735307]",462057734.448255,2020-04-22
2017-10-23,"[44.00228975880289, -122.18190799424899]",462014401.74751,2017-07-23
2019-08-20,"[42.045269690472345, -119.47324805375561]",461971069.046765,2019-05-20
2017-07-25,"[44.65069413329087, -123.6199717630215]",461927736.346021,2017-04-25
2019-07-15,"[42.90729136537788, -118.53520257864835]",461884403.645276,2019-04-15
2020-10-27,"[43.68726115601258, -121.82367027141198]",461841070.944532,2020-07-27
2021-08-25,"[45.21477523838896, -121.80939217226768]",461797738.243787,2021-05-25
2021-09-06,"[42.45544107973773, -123.73239887856646]",461754405.543042,2021-06-06
2020-10-01,"[46.00762004528732, -117.67517791599991]",461711072.842298,2020-07-01
2021-11-26,"[46.078797912530476, -120.63095625242914]",461667740.141553,2021-08-26
2018-09-02,"[45.86612556280299, -120.67594087059636]",461624407.440808,2018-06-02
2019-08-28,"[43.67808507131706, -121.69303618049754]",461581074.740064,2019-05-28
2020-07-05,"[46.138026067611975, -122.34400402471643]",461537742.039319,2020-04-05
2020-08-08,"[43.77348819642867, -123.87997289533288]",461494409.338575,2020-05-08
2018-10-04,"[45.21144390621214, -117.77008086708753]",461451076.63783,2018-07-04
2019-10-23,"[42.94380190798479, -121.12702842023936]",461407743.937085,2019-07-23
2018-11-01,"[42.32933398074466, -122.59904648008805]",461364411.236341,2018-08-01
2020-07-08,"[46.025222202345766, -119.64966524071535]",461321078.535596,2020-04-08
2017-11-14,"[44.52481833480073, -121.22837122918068]",461277745.834851,2017-08-14
2021-10-03,"[44.99136292853581, -120.47151845194723]",461234413.134107,2021-07-03
2020-08-18,"[43.09560286399498, -124.2775644506008]",461191080.433362,2020-05-18
2021-09-04,"[44.93927127666572, -121.11558759815048]",461147747.732618,2021-06-04
2018-10-06,"[44.26437118861278, -119.89977482672157]",461104415.031873,2018-07-06
2019-10-21,"[44.591280868257066, -120.94979664415959]",461061082.331128,2019-07-21
2019-09-07,"[44.659118905874834, -122.89868447890103]",461017749.630384,2019-06-07
2018-10-15,"[46.000734954022676, -121.33465714894733]",460974416.929639,2018-07-15
2020-11-11,"[46.03089332948426, -123.27296158366052]",460931084.228895,2020-08-11
2020-09-07,"[45.150418943187944, -120.98733402996001]",460887751.52815,2020-06-07
2018-10-29,"[42.18011082241075, -122.48437050454447]",460844418.827405,2018-07-29
2021-08-11,"[43.389968654289675, -117.22986012873741]",460801086.126661,2021-05-11
2018-10-28,"[45.091819272276126, -122.42709261659903]",460757753.425916,2018-07-28
2018-08-18,"[43.64193816024165, -124.12567574108272]",460714420.725171,2018-05-18
2020-08-12,"[42.57302680909852, -120.91240243652175]",460671088.024427,2020-05-12
2019-07-29,"[43.333207772805615, -119.10652573073689]",460627755.323682,2019-04-29
2019-08-27,"[42.70228512634793, -116.6942407748178]",460584422.622938,2019-05-27
2018-09-26,"[45.55899608552511, -122.6425329228798]",460541089.922193,2018-06-26
2021-07-05,"[44.52480097755999, -118.31121873163434]",460497757.221448,2021-04-05
2019-10-22,"[45.071412461031876, -123.71776852625635]",460454424.520704,2019-07-22
2017-08-21,"[43.53047141857909, -117.90979672077276]",460411091.819959,2017-05-21
2021-09-02,"[42.61847607550206, -119.27999585391078]",460367759.119214,2021-06-02
2018-11-15,"[43.60626104087026, -124.35356872314816]",460324426.41847,2018-08-15
2021-11-11,"[42.56007273243537, -118.30977353006115]",460281093.717725,2021-08-11
2019-07-14,"[46.16646201952065, -117.43568140926726]",460237761.016981,2019-04-14
2017-08-07,"[44.1691706471317, -123.44016330318853]",460194428.316236,2017-05-07
2019-10-22,"[43.844635289010434, -120.17922809909543]",460151095.615491,2019-07-22
2021-08-15,"[44.085939839585976, -120.5808210668652]",460107762.914747,2021-05-15
2017-09-06,"[43.73095393006556, -120.56748499880085]",460064430.214002,2017-06-06
2017-07-22,"[45.65270289801019, -123.73331199152746]",460021097.513257,2017-04-22
2018-07-05,"[44.394981985258575, -118.55735510496683]",459977764.812513,2018-04-05
2019-09-25,"[45.93473315673054, -123.39646363933491]",459934432.111768,2019-06-25
2019-11-02,"[42.692040013232265, -116.94376024584706]",459891099.411024,2019-08-02
2017-10-24,"[42.8657644944767, -119.4070940121703]",459847766.710279,2017-07-24
2019-07-28,"[42.73006274405552, -117.7849732178018]",459804434.009534,2019-04-28
2017-08-18,"[44.70959049213495, -117.87063497719622]",459761101.30879,2017-05-18
2017-09-08,"[45.11527058158156, -118.49049823466235]",459717768.608045,2017-06-08
2019-11-03,"[44.51161521873759, -116.78872274027498]",459674435.9073,2019-08-03
2021-10-05,"[44.48312754165181, -120.50432467401761]",459631103.206556,2021-07-05
2021-07-26,"[45.75825695262473, -119.39799935979376]",459587770.505811,2021-04-26
2021-09-28,"[45.69780136068586, -120.2725124677752]",459544437.805067,2021-06-28
2017-11-09,"[45.45265955029018, -120.27010602153987]",459501105.104322,2017-08-09
2020-10-12,"[43.47683287080488, -122.9031731679051]",459457772.403577,2020-07-12
2018-07-04,"[45.55537506978518, -120.46983570141732]",459414439.702833,2018-04-04
2018-08-08,"[43.8036008948242, -121.34775459325935]",459371107.002088,2018-05-08
2021-11-04,"[45.850720927251636, -119.31617434695544]",459327774.301343,2021-08-04
2018-07-23,"[44.69939669454456, -116.75659881178167]",459284441.600599,2018-04-23
2020-08-20,"[43.5704441356201, -119.16782734288793]",459241108.899854,2020-05-20
2018-11-16,"[43.74020417119705, -124.44199588152223]",459197776.19911,2018-08-16
2017-08-07,"[44.202017619905945, -120.23034330564073]",459154443.498365,2017-05-07
2019-08-20,"[45.370265658323696, -123.83971299426241]",459111110.79762,2019-05-20
2021-11-24,"[43.21551024226068, -116.96793095561553]",459067778.096876,2021-08-24
2017-10-13,"[44.90906120035387, -120.90470985700372]",459024445.396131,2017-07-13
2019-09-01,"[42.77542977635198, -117.79864639008599]",458981112.695387,2019-06-01
2019-09-04,"[42.6310952986612, -122.49457296860679]",458937779.994642,2019-06-04
2019-10-05,"[42.540906324592235, -123.02316911359087]",458894447.293897,2019-07-05
2018-07-19,"[46.25110096057093, -124.31325456946261]",458851114.593153,2018-04-19
2019-09-27,"[43.384302353396606, -117.57372664707503]",458807781.892408,2019-06-27
2017-11-28,"[43.90208494564086, -122.7817532756484]",458764449.191663,2017-08-28
2020-10-03,"[42.208150294284245, -122.7850832118776]",458721116.490919,2020-07-03
2017-07-25,"[43.954782908948275, -120.47942044485306]",458677783.790174,2017-04-25
2019-10-15,"[44.63746109226707, -120.34186870243472]",458634451.08943,2019-07-15
2019-09-23,"[42.66282809099265, -119.31594086741137]",458591118.388685,2019-06-23
2020-07-12,"[42.3833649451757, -120.65802366528692]",458547785.68794,2020-04-12
2021-07-20,"[43.99354465734875, -117.24393894054072]",458504452.987196,2021-04-20
2018-09-23,"[45.14961806509177, -120.38813314149873]",458461120.286451,2018-06-23
2019-10-28,"[44.98690433499469, -121.4731424286948]",458417787.585706,2019-07-28
